,date,state,actuals.newCases,actuals.newDeaths,actuals.vaccinesDistributed,actuals.vaccinationsInitiated,actuals.vaccinationsCompleted,metrics.vaccinationsInitiatedRatio,metrics.vaccinationsCompletedRatio
13683,2021-04-23,MS,212.0,2.0,2357695.0,897932.0,662463.0,0.302,0.223
13684,2021-04-24,MS,0.0,0.0,2381005.0,898385.0,662955.0,0.302,0.223
13685,2021-04-25,MS,0.0,0.0,2381005.0,898809.0,664261.0,0.302,0.223
13686,2021-04-26,MS,638.0,3.0,2381005.0,898947.0,664461.0,0.302,0.223
13687,2021-04-27,MS,172.0,10.0,2382275.0,911491.0,685690.0,0.306,0.23
13688,2021-04-28,MS,334.0,5.0,2391815.0,914846.0,691913.0,0.307,0.232
13689,2021-04-29,MS,161.0,2.0,2415815.0,915125.0,692450.0,0.307,0.233
13690,2021-04-30,MS,246.0,4.0,2433685.0,925448.0,707684.0,0.311,0.238
13691,2021-05-01,MS,0.0,0.0,2464025.0,925776.0,707954.0,0.311,0.238
13692,2021-05-02,MS,0.0,0.0,2465195.0,926007.0,708343.0,0.311,0.238
13693,2021-05-03,MS,500.0,8.0,2465195.0,926138.0,708566.0,0.311,0.238
13694,2021-05-04,MS,208.0,14.0,2468665.0,935532.0,723710.0,0.314,0.243
13695,2021-05-05,MS,104.0,2.0,2473465.0,939012.0,728948.0,0.316,0.245
13696,2021-05-06,MS,214.0,3.0,2476805.0,939823.0,729619.0,0.316,0.245
13697,2021-05-07,MS,240.0,2.0,2490385.0,947646.0,741553.0,0.318,0.249
13698,2021-05-08,MS,0.0,0.0,2496365.0,951358.0,747305.0,0.32,0.251
13699,2021-05-09,MS,0.0,0.0,2496365.0,951726.0,747819.0,0.32,0.251
13700,2021-05-10,MS,509.0,6.0,2496365.0,951856.0,747996.0,0.32,0.251
13701,2021-05-11,MS,267.0,6.0,2503565.0,959682.0,758688.0,0.322,0.255
13702,2021-05-12,MS,205.0,4.0,2517255.0,959905.0,759007.0,0.323,0.255
13703,2021-05-13,MS,362.0,3.0,2520735.0,960093.0,759328.0,0.323,0.255
13704,2021-05-14,MS,201.0,7.0,2526875.0,965569.0,766964.0,0.324,0.258
13705,2021-05-15,MS,0.0,0.0,2529915.0,965874.0,767334.0,0.325,0.258
13706,2021-05-16,MS,0.0,0.0,2529915.0,966159.0,767645.0,0.325,0.258
13707,2021-05-17,MS,316.0,3.0,2529915.0,966236.0,767726.0,0.325,0.258
13708,2021-05-18,MS,608.0,11.0,2539975.0,975579.0,778532.0,0.328,0.262
13709,2021-05-19,MS,257.0,1.0,2544285.0,978175.0,780885.0,0.329,0.262
13710,2021-05-20,MS,276.0,9.0,2550405.0,983206.0,784434.0,0.33,0.264
13711,2021-05-21,MS,105.0,1.0,2562535.0,987315.0,787599.0,0.332,0.265
13712,2021-05-22,MS,0.0,0.0,2571575.0,987702.0,787935.0,0.332,0.265
13713,2021-05-23,MS,0.0,0.0,2571575.0,988028.0,788181.0,0.332,0.265
13714,2021-05-24,MS,482.0,6.0,2571575.0,988125.0,788267.0,0.332,0.265
13715,2021-05-25,MS,157.0,13.0,2572375.0,1000465.0,798278.0,0.336,0.268
13716,2021-05-26,MS,154.0,4.0,2573115.0,1003218.0,800835.0,0.337,0.269
13717,2021-05-27,MS,211.0,2.0,2575215.0,1003507.0,801053.0,0.337,0.269
13718,2021-05-28,MS,131.0,6.0,2575515.0,1010192.0,806876.0,0.339,0.271
13719,2021-05-29,MS,0.0,0.0,2596955.0,1010540.0,807246.0,0.34,0.271
13720,2021-05-30,MS,0.0,0.0,2596955.0,1010751.0,807420.0,0.34,0.271
13721,2021-05-31,MS,306.0,6.0,,,,,
13722,2021-06-01,MS,42.0,2.0,2596955.0,1010932.0,807549.0,0.34,0.271
13723,2021-06-02,MS,101.0,4.0,2596955.0,1019870.0,815643.0,0.343,0.274
13724,2021-06-03,MS,192.0,2.0,2599155.0,1021475.0,817730.0,0.343,0.275
13725,2021-06-04,MS,141.0,1.0,2603175.0,1021690.0,817913.0,0.343,0.275
13726,2021-06-05,MS,0.0,0.0,2615055.0,1021870.0,818190.0,0.343,0.275
13727,2021-06-06,MS,0.0,0.0,2615055.0,1021957.0,818263.0,0.343,0.275
13728,2021-06-07,MS,332.0,8.0,2615055.0,1022358.0,818453.0,0.344,0.275
13729,2021-06-08,MS,57.0,10.0,2615615.0,1033418.0,829459.0,0.347,0.279
13730,2021-06-09,MS,107.0,4.0,2615615.0,1035548.0,831766.0,0.348,0.279
13731,2021-06-10,MS,194.0,1.0,2615915.0,1038079.0,834928.0,0.349,0.281
13732,2021-06-11,MS,236.0,5.0,2619675.0,1038107.0,835006.0,0.349,0.281
13733,2021-06-12,MS,0.0,0.0,2622255.0,1038323.0,835243.0,0.349,0.281
13734,2021-06-13,MS,0.0,0.0,2622255.0,1038554.0,835528.0,0.349,0.281
13735,2021-06-14,MS,266.0,1.0,2622255.0,1038817.0,836056.0,0.349,0.281
13736,2021-06-15,MS,47.0,7.0,2623525.0,1047518.0,848045.0,0.352,0.285
13737,2021-06-16,MS,83.0,7.0,2623625.0,1047616.0,848221.0,0.352,0.285
13738,2021-06-17,MS,193.0,1.0,2625365.0,1052092.0,855639.0,0.354,0.287
13739,2021-06-18,MS,244.0,2.0,2627385.0,1054379.0,858625.0,0.354,0.289
13740,2021-06-19,MS,0.0,0.0,2643905.0,1054615.0,858919.0,0.354,0.289
13741,2021-06-20,MS,0.0,0.0,2643905.0,1054746.0,859040.0,0.354,0.289
13742,2021-06-21,MS,159.0,7.0,2643905.0,1054852.0,859124.0,0.354,0.289
13743,2021-06-22,MS,67.0,12.0,2644245.0,1061406.0,866979.0,0.357,0.291
13744,2021-06-23,MS,118.0,0.0,2644585.0,1062892.0,868456.0,0.357,0.292
13745,2021-06-24,MS,302.0,1.0,2644985.0,1063172.0,868653.0,0.357,0.292
13746,2021-06-25,MS,243.0,4.0,2650035.0,1067325.0,872662.0,0.359,0.293
13747,2021-06-26,MS,0.0,0.0,2659815.0,1067486.0,872807.0,0.359,0.293
13748,2021-06-27,MS,0.0,0.0,2659815.0,1067679.0,872944.0,0.359,0.293
13749,2021-06-28,MS,301.0,6.0,2659815.0,1067831.0,873179.0,0.359,0.293
13750,2021-06-29,MS,270.0,11.0,2660115.0,1075286.0,884216.0,0.361,0.297
13751,2021-06-30,MS,356.0,0.0,2660215.0,1077045.0,885782.0,0.362,0.298
13752,2021-07-01,MS,180.0,3.0,2660935.0,1079390.0,888154.0,0.363,0.298
13753,2021-07-02,MS,242.0,4.0,2665455.0,1079572.0,888344.0,0.363,0.298
13754,2021-07-03,MS,0.0,0.0,2671095.0,1080033.0,889374.0,0.363,0.299
13755,2021-07-04,MS,0.0,0.0,2671095.0,1080149.0,889476.0,0.363,0.299
13756,2021-07-05,MS,0.0,0.0,,,,,
13757,2021-07-06,MS,649.0,6.0,2671095.0,1080277.0,889553.0,0.363,0.299
13758,2021-07-07,MS,379.0,11.0,2671095.0,1099284.0,987903.0,0.369,0.332
13759,2021-07-08,MS,427.0,1.0,2683975.0,1101943.0,990469.0,0.37,0.333
13760,2021-07-09,MS,416.0,2.0,2688315.0,1104169.0,992381.0,0.371,0.333
13761,2021-07-10,MS,0.0,0.0,2695965.0,1104341.0,992537.0,0.371,0.333
13762,2021-07-11,MS,0.0,0.0,2695965.0,1104491.0,992740.0,0.371,0.334
13763,2021-07-12,MS,796.0,2.0,2695965.0,1104565.0,992795.0,0.371,0.334
13764,2021-07-13,MS,219.0,10.0,2701255.0,1110542.0,997569.0,0.373,0.335
13765,2021-07-14,MS,641.0,5.0,2702315.0,1113514.0,999432.0,0.374,0.336
13766,2021-07-15,MS,557.0,4.0,2703955.0,1116213.0,1001141.0,0.375,0.336
13767,2021-07-16,MS,,,,,,,
13768,2020-03-05,MT,,,,,,,
13769,2020-03-06,MT,,,,,,,
13770,2020-03-07,MT,,,,,,,
13771,2020-03-08,MT,,,,,,,
13772,2020-03-09,MT,,,,,,,
13773,2020-03-10,MT,,,,,,,
13774,2020-03-11,MT,,,,,,,
13775,2020-03-12,MT,,,,,,,
13776,2020-03-13,MT,,,,,,,
13777,2020-03-14,MT,2.0,0.0,,,,,
13778,2020-03-15,MT,0.0,0.0,,,,,
13779,2020-03-16,MT,2.0,0.0,,,,,
13780,2020-03-17,MT,0.0,0.0,,,,,
13781,2020-03-18,MT,4.0,0.0,,,,,
13782,2020-03-19,MT,7.0,0.0,,,,,
13783,2020-03-20,MT,0.0,0.0,,,,,
13784,2020-03-21,MT,10.0,0.0,,,,,
13785,2020-03-22,MT,5.0,0.0,,,,,
13786,2020-03-23,MT,11.0,0.0,,,,,
13787,2020-03-24,MT,6.0,0.0,,,,,
13788,2020-03-25,MT,14.0,0.0,,,,,
13789,2020-03-26,MT,25.0,0.0,,,,,
13790,2020-03-27,MT,31.0,1.0,,,,,
13791,2020-03-28,MT,26.0,0.0,,,,,
13792,2020-03-29,MT,14.0,0.0,,,,,
13793,2020-03-30,MT,16.0,3.0,,,,,
13794,2020-03-31,MT,21.0,1.0,,,,,
13795,2020-04-01,MT,21.0,0.0,,,,,
13796,2020-04-02,MT,22.0,0.0,,,,,
13797,2020-04-03,MT,21.0,0.0,,,,,
13798,2020-04-04,MT,19.0,1.0,,,,,
13799,2020-04-05,MT,17.0,0.0,,,,,
13800,2020-04-06,MT,21.0,0.0,,,,,
13801,2020-04-07,MT,0.0,0.0,,,,,
13802,2020-04-08,MT,13.0,0.0,,,,,
13803,2020-04-09,MT,22.0,0.0,,,,,
13804,2020-04-10,MT,11.0,0.0,,,,,
13805,2020-04-11,MT,12.0,0.0,,,,,
13806,2020-04-12,MT,10.0,0.0,,,,,
13807,2020-04-13,MT,7.0,1.0,,,,,
13808,2020-04-14,MT,5.0,0.0,,,,,
13809,2020-04-15,MT,5.0,0.0,,,,,
13810,2020-04-16,MT,11.0,0.0,,,,,
13811,2020-04-17,MT,7.0,1.0,,,,,
13812,2020-04-18,MT,4.0,2.0,,,,,
13813,2020-04-19,MT,7.0,0.0,,,,,
13814,2020-04-20,MT,0.0,2.0,,,,,
13815,2020-04-21,MT,4.0,0.0,,,,,
13816,2020-04-22,MT,2.0,2.0,,,,,
13817,2020-04-23,MT,3.0,0.0,,,,,
13818,2020-04-24,MT,2.0,0.0,,,,,
13819,2020-04-25,MT,1.0,0.0,,,,,
13820,2020-04-26,MT,3.0,0.0,,,,,
13821,2020-04-27,MT,1.0,0.0,,,,,
13822,2020-04-28,MT,2.0,1.0,,,,,
13823,2020-04-29,MT,0.0,1.0,,,,,
13824,2020-04-30,MT,1.0,0.0,,,,,
13825,2020-05-01,MT,0.0,0.0,,,,,
13826,2020-05-02,MT,2.0,0.0,,,,,
13827,2020-05-03,MT,0.0,0.0,,,,,
13828,2020-05-04,MT,2.0,0.0,,,,,
13829,2020-05-05,MT,0.0,0.0,,,,,
13830,2020-05-06,MT,0.0,0.0,,,,,
13831,2020-05-07,MT,0.0,0.0,,,,,
13832,2020-05-08,MT,2.0,0.0,,,,,
13833,2020-05-09,MT,0.0,0.0,,,,,
13834,2020-05-10,MT,0.0,0.0,,,,,
13835,2020-05-11,MT,1.0,0.0,,,,,
13836,2020-05-12,MT,2.0,0.0,,,,,
13837,2020-05-13,MT,1.0,0.0,,,,,
13838,2020-05-14,MT,0.0,0.0,,,,,
13839,2020-05-15,MT,4.0,0.0,,,,,
13840,2020-05-16,MT,2.0,0.0,,,,,
13841,2020-05-17,MT,0.0,0.0,,,,,
13842,2020-05-18,MT,2.0,0.0,,,,,
13843,2020-05-19,MT,1.0,0.0,,,,,
13844,2020-05-20,MT,7.0,0.0,,,,,
13845,2020-05-21,MT,1.0,0.0,,,,,
13846,2020-05-22,MT,0.0,0.0,,,,,
13847,2020-05-23,MT,0.0,0.0,,,,,
13848,2020-05-24,MT,0.0,0.0,,,,,
13849,2020-05-25,MT,0.0,0.0,,,,,
13850,2020-05-26,MT,0.0,1.0,,,,,
13851,2020-05-27,MT,2.0,0.0,,,,,
13852,2020-05-28,MT,4.0,0.0,,,,,
13853,2020-05-29,MT,8.0,0.0,,,,,
13854,2020-05-30,MT,12.0,0.0,,,,,
13855,2020-05-31,MT,10.0,0.0,,,,,
13856,2020-06-01,MT,4.0,0.0,,,,,
13857,2020-06-02,MT,4.0,0.0,,,,,
13858,2020-06-03,MT,2.0,0.0,,,,,
13859,2020-06-04,MT,12.0,0.0,,,,,
13860,2020-06-05,MT,2.0,1.0,,,,,
13861,2020-06-06,MT,1.0,0.0,,,,,
13862,2020-06-07,MT,5.0,0.0,,,,,
13863,2020-06-08,MT,3.0,0.0,,,,,
13864,2020-06-09,MT,6.0,0.0,,,,,
13865,2020-06-10,MT,7.0,0.0,,,,,
13866,2020-06-11,MT,2.0,0.0,,,,,
13867,2020-06-12,MT,10.0,0.0,,,,,
13868,2020-06-13,MT,15.0,0.0,,,,,
13869,2020-06-14,MT,13.0,1.0,,,,,
13870,2020-06-15,MT,8.0,0.0,,,,,
13871,2020-06-16,MT,5.0,0.0,,,,,
13872,2020-06-17,MT,16.0,1.0,,,,,
13873,2020-06-18,MT,25.0,0.0,,,,,
13874,2020-06-19,MT,11.0,0.0,,,,,
13875,2020-06-20,MT,32.0,0.0,,,,,
13876,2020-06-21,MT,19.0,0.0,,,,,
13877,2020-06-22,MT,17.0,1.0,,,,,
13878,2020-06-23,MT,9.0,0.0,,,,,
13879,2020-06-24,MT,23.0,0.0,,,,,
13880,2020-06-25,MT,37.0,0.0,,,,,
13881,2020-06-26,MT,26.0,1.0,,,,,
13882,2020-06-27,MT,23.0,0.0,,,,,
13883,2020-06-28,MT,11.0,0.0,,,,,
13884,2020-06-29,MT,56.0,0.0,,,,,
13885,2020-06-30,MT,48.0,0.0,,,,,
13886,2020-07-01,MT,49.0,0.0,,,,,
13887,2020-07-02,MT,67.0,0.0,,,,,
13888,2020-07-03,MT,45.0,1.0,,,,,
13889,2020-07-04,MT,39.0,0.0,,,,,
13890,2020-07-05,MT,45.0,0.0,,,,,
13891,2020-07-06,MT,37.0,0.0,,,,,
13892,2020-07-07,MT,78.0,0.0,,,,,
13893,2020-07-08,MT,44.0,0.0,,,,,
13894,2020-07-09,MT,95.0,2.0,,,,,
13895,2020-07-10,MT,127.0,3.0,,,,,
13896,2020-07-11,MT,84.0,1.0,,,,,
13897,2020-07-12,MT,81.0,0.0,,,,,
13898,2020-07-13,MT,150.0,3.0,,,,,
13899,2020-07-14,MT,130.0,2.0,,,,,
13900,2020-07-15,MT,111.0,0.0,,,,,
13901,2020-07-16,MT,116.0,1.0,,,,,
13902,2020-07-17,MT,118.0,2.0,,,,,
13903,2020-07-18,MT,88.0,0.0,,,,,
13904,2020-07-19,MT,62.0,0.0,,,,,
13905,2020-07-20,MT,107.0,2.0,,,,,
13906,2020-07-21,MT,101.0,1.0,,,,,
13907,2020-07-22,MT,99.0,2.0,,,,,
13908,2020-07-23,MT,84.0,1.0,,,,,
13909,2020-07-24,MT,189.0,3.0,,,,,
13910,2020-07-25,MT,147.0,0.0,,,,,
13911,2020-07-26,MT,82.0,0.0,,,,,
13912,2020-07-27,MT,64.0,1.0,,,,,
13913,2020-07-28,MT,85.0,5.0,,,,,
13914,2020-07-29,MT,204.0,2.0,,,,,
13915,2020-07-30,MT,134.0,1.0,,,,,
13916,2020-07-31,MT,148.0,5.0,,,,,
13917,2020-08-01,MT,104.0,1.0,,,,,
13918,2020-08-02,MT,112.0,0.0,,,,,
13919,2020-08-03,MT,56.0,3.0,,,,,
13920,2020-08-04,MT,111.0,0.0,,,,,
13921,2020-08-05,MT,121.0,1.0,,,,,
13922,2020-08-06,MT,140.0,1.0,,,,,
13923,2020-08-07,MT,150.0,5.0,,,,,
13924,2020-08-08,MT,118.0,4.0,,,,,
13925,2020-08-09,MT,63.0,0.0,,,,,
13926,2020-08-10,MT,80.0,0.0,,,,,
13927,2020-08-11,MT,93.0,2.0,,,,,
13928,2020-08-12,MT,167.0,3.0,,,,,
13929,2020-08-13,MT,138.0,1.0,,,,,
13930,2020-08-14,MT,134.0,1.0,,,,,
13931,2020-08-15,MT,99.0,0.0,,,,,
13932,2020-08-16,MT,88.0,0.0,,,,,
13933,2020-08-17,MT,59.0,0.0,,,,,
13934,2020-08-18,MT,57.0,2.0,,,,,
13935,2020-08-19,MT,109.0,0.0,,,,,
13936,2020-08-20,MT,119.0,5.0,,,,,
13937,2020-08-21,MT,144.0,1.0,,,,,
13938,2020-08-22,MT,153.0,0.0,,,,,
13939,2020-08-23,MT,52.0,0.0,,,,,
13940,2020-08-24,MT,66.0,1.0,,,,,
13941,2020-08-25,MT,139.0,6.0,,,,,
13942,2020-08-26,MT,158.0,1.0,,,,,
13943,2020-08-27,MT,153.0,0.0,,,,,
13944,2020-08-28,MT,126.0,2.0,,,,,
13945,2020-08-29,MT,170.0,4.0,,,,,
13946,2020-08-30,MT,84.0,0.0,,,,,
13947,2020-08-31,MT,100.0,0.0,,,,,
13948,2020-09-01,MT,86.0,1.0,,,,,
13949,2020-09-02,MT,189.0,4.0,,,,,
13950,2020-09-03,MT,188.0,2.0,,,,,
13951,2020-09-04,MT,143.0,3.0,,,,,
13952,2020-09-05,MT,132.0,2.0,,,,,
13953,2020-09-06,MT,94.0,1.0,,,,,
13954,2020-09-07,MT,68.0,1.0,,,,,
13955,2020-09-08,MT,69.0,1.0,,,,,
13956,2020-09-09,MT,90.0,3.0,,,,,
13957,2020-09-10,MT,195.0,1.0,,,,,
13958,2020-09-11,MT,123.0,9.0,,,,,
13959,2020-09-12,MT,129.0,2.0,,,,,
13960,2020-09-13,MT,91.0,2.0,,,,,
13961,2020-09-14,MT,127.0,3.0,,,,,
13962,2020-09-15,MT,117.0,2.0,,,,,
13963,2020-09-16,MT,206.0,0.0,,,,,
13964,2020-09-17,MT,234.0,2.0,,,,,
13965,2020-09-18,MT,213.0,3.0,,,,,
13966,2020-09-19,MT,259.0,10.0,,,,,
13967,2020-09-20,MT,132.0,1.0,,,,,
13968,2020-09-21,MT,184.0,3.0,,,,,
13969,2020-09-22,MT,283.0,3.0,,,,,
13970,2020-09-23,MT,242.0,2.0,,,,,
13971,2020-09-24,MT,347.0,0.0,,,,,
13972,2020-09-25,MT,275.0,5.0,,,,,
13973,2020-09-26,MT,287.0,1.0,,,,,
13974,2020-09-27,MT,183.0,2.0,,,,,
13975,2020-09-28,MT,412.0,1.0,,,,,
13976,2020-09-29,MT,287.0,3.0,,,,,
13977,2020-09-30,MT,354.0,3.0,,,,,
13978,2020-10-01,MT,447.0,1.0,,,,,
13979,2020-10-02,MT,418.0,5.0,,,,,
13980,2020-10-03,MT,446.0,0.0,,,,,
13981,2020-10-04,MT,248.0,1.0,,,,,
13982,2020-10-05,MT,389.0,3.0,,,,,
13983,2020-10-06,MT,506.0,2.0,,,,,
13984,2020-10-07,MT,561.0,1.0,,,,,
13985,2020-10-08,MT,572.0,4.0,,,,,
13986,2020-10-09,MT,712.0,9.0,,,,,
13987,2020-10-10,MT,640.0,3.0,,,,,
13988,2020-10-11,MT,615.0,1.0,,,,,
13989,2020-10-12,MT,472.0,2.0,,,,,
13990,2020-10-13,MT,477.0,5.0,,,,,
13991,2020-10-14,MT,639.0,8.0,,,,,
13992,2020-10-15,MT,722.0,5.0,,,,,
13993,2020-10-16,MT,631.0,5.0,,,,,
13994,2020-10-17,MT,610.0,5.0,,,,,
13995,2020-10-18,MT,537.0,1.0,,,,,
13996,2020-10-19,MT,682.0,1.0,,,,,
13997,2020-10-20,MT,698.0,10.0,,,,,
13998,2020-10-21,MT,617.0,24.0,,,,,
13999,2020-10-22,MT,918.0,3.0,,,,,
14000,2020-10-23,MT,864.0,4.0,,,,,
14001,2020-10-24,MT,549.0,12.0,,,,,
14002,2020-10-25,MT,731.0,3.0,,,,,
14003,2020-10-26,MT,700.0,6.0,,,,,
14004,2020-10-27,MT,842.0,5.0,,,,,
14005,2020-10-28,MT,629.0,17.0,,,,,
14006,2020-10-29,MT,881.0,13.0,,,,,
14007,2020-10-30,MT,1063.0,29.0,,,,,
14008,2020-10-31,MT,806.0,9.0,,,,,
14009,2020-11-01,MT,694.0,1.0,,,,,
14010,2020-11-02,MT,822.0,9.0,,,,,
14011,2020-11-03,MT,905.0,13.0,,,,,
14012,2020-11-04,MT,790.0,4.0,,,,,
14013,2020-11-05,MT,1012.0,5.0,,,,,
14014,2020-11-06,MT,988.0,11.0,,,,,
14015,2020-11-07,MT,936.0,25.0,,,,,
14016,2020-11-08,MT,731.0,11.0,,,,,
14017,2020-11-09,MT,439.0,7.0,,,,,
14018,2020-11-10,MT,1101.0,5.0,,,,,
14019,2020-11-11,MT,913.0,7.0,,,,,
14020,2020-11-12,MT,952.0,3.0,,,,,
14021,2020-11-13,MT,1213.0,5.0,,,,,
14022,2020-11-14,MT,1622.0,36.0,,,,,
14023,2020-11-15,MT,1239.0,6.0,,,,,
14024,2020-11-16,MT,943.0,3.0,,,,,
14025,2020-11-17,MT,1395.0,20.0,,,,,
14026,2020-11-18,MT,1154.0,20.0,,,,,
14027,2020-11-19,MT,1222.0,1.0,,,,,
14028,2020-11-20,MT,1474.0,6.0,,,,,
14029,2020-11-21,MT,1196.0,29.0,,,,,
14030,2020-11-22,MT,1138.0,3.0,,,,,
14031,2020-11-23,MT,748.0,8.0,,,,,
14032,2020-11-24,MT,1131.0,15.0,,,,,
14033,2020-11-25,MT,1061.0,23.0,,,,,
14034,2020-11-26,MT,1062.0,5.0,,,,,
14035,2020-11-27,MT,114.0,0.0,,,,,
14036,2020-11-28,MT,1049.0,12.0,,,,,
14037,2020-11-29,MT,956.0,2.0,,,,,
14038,2020-11-30,MT,455.0,12.0,,,,,
14039,2020-12-01,MT,1068.0,16.0,,,,,
14040,2020-12-02,MT,1075.0,13.0,,,,,
14041,2020-12-03,MT,843.0,10.0,,,,,
14042,2020-12-04,MT,1252.0,5.0,,,,,
14043,2020-12-05,MT,598.0,6.0,,,,,
14044,2020-12-06,MT,783.0,2.0,,,,,
14045,2020-12-07,MT,776.0,7.0,,,,,
14046,2020-12-08,MT,814.0,20.0,,,,,
14047,2020-12-09,MT,726.0,8.0,,,,,
14048,2020-12-10,MT,763.0,15.0,,,,,
14049,2020-12-11,MT,977.0,19.0,,,,,
14050,2020-12-12,MT,728.0,11.0,,,,,
14051,2020-12-13,MT,644.0,2.0,,,,,
14052,2020-12-14,MT,53.0,0.0,,,,,
14053,2020-12-15,MT,804.0,8.0,,,,,
14054,2020-12-16,MT,604.0,10.0,,,,,
14055,2020-12-17,MT,781.0,13.0,,,,,
14056,2020-12-18,MT,511.0,6.0,,,,,
14057,2020-12-19,MT,652.0,9.0,,,,,
14058,2020-12-20,MT,462.0,1.0,,,,,
14059,2020-12-21,MT,286.0,16.0,,,,,
14060,2020-12-22,MT,561.0,20.0,,,,,
14061,2020-12-23,MT,574.0,16.0,,,,,
14062,2020-12-24,MT,475.0,1.0,,,,,
14063,2020-12-25,MT,0.0,0.0,,,,,
14064,2020-12-26,MT,455.0,1.0,,,,,
14065,2020-12-27,MT,259.0,5.0,,,,,
14066,2020-12-28,MT,300.0,3.0,,,,,
14067,2020-12-29,MT,436.0,12.0,,,,,
14068,2020-12-30,MT,836.0,11.0,,,,,
14069,2020-12-31,MT,349.0,12.0,,,,,
14070,2021-01-01,MT,0.0,0.0,,,,,
14071,2021-01-02,MT,290.0,9.0,,,,,
14072,2021-01-03,MT,390.0,1.0,,,,,
14073,2021-01-04,MT,372.0,3.0,,,,,
14074,2021-01-05,MT,776.0,31.0,,,,,
14075,2021-01-06,MT,626.0,9.0,,,,,
14076,2021-01-07,MT,693.0,24.0,,,,,
14077,2021-01-08,MT,820.0,10.0,,,,,
14078,2021-01-09,MT,448.0,5.0,,,,,
14079,2021-01-10,MT,208.0,2.0,,,,,
14080,2021-01-11,MT,433.0,1.0,,,,,
14081,2021-01-12,MT,422.0,10.0,,,,,
14082,2021-01-13,MT,580.0,2.0,,,,,
14083,2021-01-14,MT,431.0,10.0,98500.0,39103.0,7508.0,0.037,0.007
14084,2021-01-15,MT,535.0,7.0,98500.0,41160.0,8193.0,0.039,0.008
14085,2021-01-16,MT,331.0,2.0,,,,,
14086,2021-01-17,MT,337.0,4.0,,,,,
14087,2021-01-18,MT,191.0,1.0,,,,,
14088,2021-01-19,MT,368.0,0.0,98500.0,47209.0,8671.0,0.044,0.008
14089,2021-01-20,MT,397.0,1.0,111625.0,48086.0,9121.0,0.045,0.009
14090,2021-01-21,MT,393.0,8.0,112125.0,50413.0,9962.0,0.047,0.009
14091,2021-01-22,MT,403.0,4.0,119500.0,54453.0,11878.0,0.051,0.011
14092,2021-01-23,MT,303.0,,119500.0,59289.0,13235.0,0.055,0.012
14093,2021-01-24,MT,214.0,10.0,119500.0,62498.0,14071.0,0.058,0.013
14094,2021-01-25,MT,243.0,0.0,119500.0,63224.0,14111.0,0.059,0.013
14095,2021-01-26,MT,344.0,34.0,119500.0,63481.0,14245.0,0.059,0.013
14096,2021-01-27,MT,370.0,16.0,133025.0,65746.0,15397.0,0.062,0.014
14097,2021-01-28,MT,399.0,11.0,138725.0,68032.0,18149.0,0.064,0.017
14098,2021-01-29,MT,304.0,15.0,141650.0,71534.0,21007.0,0.067,0.02
14099,2021-01-30,MT,471.0,5.0,141650.0,75432.0,23785.0,0.071,0.022
14100,2021-01-31,MT,168.0,1.0,141650.0,79584.0,24885.0,0.074,0.023
14101,2021-02-01,MT,185.0,1.0,141650.0,80627.0,25438.0,0.075,0.024
14102,2021-02-02,MT,314.0,15.0,141650.0,81420.0,25824.0,0.076,0.024
14103,2021-02-03,MT,430.0,54.0,157275.0,83875.0,26345.0,0.078,0.025
14104,2021-02-04,MT,301.0,6.0,163675.0,87042.0,28942.0,0.081,0.027
14105,2021-02-05,MT,348.0,2.0,163675.0,91611.0,30749.0,0.086,0.029
14106,2021-02-06,MT,214.0,1.0,163675.0,96394.0,34207.0,0.09,0.032
14107,2021-02-07,MT,60.0,2.0,163675.0,101262.0,36195.0,0.095,0.034
14108,2021-02-08,MT,180.0,0.0,,,,,
14109,2021-02-09,MT,378.0,1.0,164650.0,102903.0,36907.0,0.096,0.035
14110,2021-02-10,MT,307.0,5.0,192125.0,106038.0,37966.0,0.099,0.036
14111,2021-02-11,MT,260.0,1.0,192125.0,109266.0,39710.0,0.102,0.037
14112,2021-02-12,MT,221.0,3.0,194325.0,115415.0,41895.0,0.108,0.039
14113,2021-02-13,MT,179.0,3.0,199825.0,122026.0,44935.0,0.114,0.042
14114,2021-02-14,MT,87.0,0.0,199825.0,127657.0,48739.0,0.119,0.046
14115,2021-02-15,MT,150.0,1.0,,,,,
14116,2021-02-16,MT,184.0,3.0,207250.0,130926.0,50311.0,0.123,0.047
14117,2021-02-17,MT,236.0,3.0,207250.0,132847.0,51293.0,0.124,0.048
14118,2021-02-18,MT,216.0,3.0,208225.0,136359.0,53250.0,0.128,0.05
14119,2021-02-19,MT,254.0,2.0,250795.0,157930.0,62657.0,0.148,0.059
14120,2021-02-20,MT,216.0,2.0,259215.0,161546.0,66619.0,0.151,0.062
14121,2021-02-21,MT,98.0,1.0,259215.0,165472.0,70876.0,0.155,0.066
14122,2021-02-22,MT,150.0,0.0,259215.0,168580.0,72225.0,0.158,0.068
14123,2021-02-23,MT,232.0,5.0,260385.0,169958.0,73053.0,0.159,0.068
14124,2021-02-24,MT,202.0,2.0,301215.0,171428.0,75207.0,0.16,0.07
14125,2021-02-25,MT,203.0,2.0,306415.0,174160.0,78148.0,0.163,0.073
14126,2021-02-26,MT,166.0,6.0,319315.0,179212.0,81811.0,0.168,0.077
14127,2021-02-27,MT,188.0,0.0,341645.0,183889.0,87239.0,0.172,0.082
